Boundary_F_score,DINO_similarity,LPIPS,Mask_IoU,PSNR,SSIM,masked_LPIPS,masked_PSNR,masked_SSIM,method,multi_view_consistency,uid,view
0.007894736714661121,0.1084127202630043,0.199953094124794,0.19569151103496552,18.70887565612793,0.1234075278043747,0.13656874001026154,12.163734436035156,0.15728998184204102,original_trellis,0.9723217487335205,test_000002,0.0
0.018390804529190063,0.3019263446331024,0.19602374732494354,0.322558730840683,15.574183464050293,0.16028785705566406,0.2694941461086273,8.626376152038574,0.3281313180923462,original_trellis,0.9479555487632751,test_000002,1.0
0.012804096564650536,0.375980406999588,0.19306565821170807,0.27453938126564026,15.280123710632324,0.30570876598358154,0.2891509234905243,8.667675018310547,0.5359853506088257,original_trellis,0.9451478719711304,test_000002,2.0
0.012658227235078812,0.28333190083503723,0.22443458437919617,0.17714013159275055,16.087413787841797,0.1626795530319214,0.31663599610328674,7.905112266540527,0.12032371759414673,original_trellis,0.9500325322151184,test_000002,3.0
0.0187134500592947,0.4643281102180481,0.19468873739242554,0.34278666973114014,14.868284225463867,0.3932567536830902,0.34696826338768005,7.473485946655273,0.3912874162197113,original_trellis,0.9391254782676697,test_000002,4.0
0.02008928544819355,0.2583194375038147,0.19267067313194275,0.4059998095035553,14.709737777709961,0.03560155630111694,0.4186828136444092,6.016153812408447,0.027198290452361107,original_trellis,0.9414661526679993,test_000002,5.0
0.01413427572697401,0.3370727300643921,0.22888320684432983,0.19713684916496277,14.394220352172852,0.09041931480169296,0.3964199721813202,6.765058517456055,0.07362358272075653,original_trellis,0.9301018714904785,test_000002,6.0
0.011834319680929184,0.42825764417648315,0.21460698544979095,0.22013895213603973,13.832578659057617,0.06504892557859421,0.45034945011138916,5.961196422576904,0.06757381558418274,original_trellis,0.9261088967323303,test_000002,7.0
0.007884363643825054,0.10811851173639297,0.19994434714317322,0.19534683227539062,18.7316951751709,0.12322914600372314,0.13580715656280518,12.192483901977539,0.15739552676677704,stage2_geoss_ss,0.9724553823471069,test_000002,0.0
0.018327606841921806,0.30130988359451294,0.19628775119781494,0.3216952681541443,15.568273544311523,0.1602199226617813,0.26978936791419983,8.616535186767578,0.3276788592338562,stage2_geoss_ss,0.9479122161865234,test_000002,1.0
0.010217114351689816,0.3742959201335907,0.193258136510849,0.2722078561782837,15.252878189086914,0.30354803800582886,0.29024553298950195,8.646368026733398,0.533916175365448,stage2_geoss_ss,0.9449711441993713,test_000002,2.0
0.012658227235078812,0.281244695186615,0.2265162616968155,0.17669568955898285,16.091419219970703,0.15988032519817352,0.3170834183692932,7.893028259277344,0.11770957708358765,stage2_geoss_ss,0.9501614570617676,test_000002,3.0
0.01860465109348297,0.4643653929233551,0.19566476345062256,0.34209027886390686,14.852001190185547,0.39393389225006104,0.34701937437057495,7.475790023803711,0.393247127532959,stage2_geoss_ss,0.9390120506286621,test_000002,4.0
0.02008928544819355,0.251565545797348,0.19300678372383118,0.40563488006591797,14.695243835449219,0.03508078679442406,0.41901421546936035,6.010224342346191,0.026598304510116577,stage2_geoss_ss,0.9413356781005859,test_000002,5.0
0.014150943607091904,0.333170086145401,0.2290305346250534,0.19590668380260468,14.37922477722168,0.08844676613807678,0.3967224061489105,6.755018711090088,0.07181935012340546,stage2_geoss_ss,0.9300193786621094,test_000002,6.0
